State,City,County,SourceType,Name,URL,Description, group_id, id, State2, show_county_header
Alabama,"Bibb County, Alabama",Bibb,Bibb County Probate Case Search,https://www.altags.com/Bibb_probate/,1,1,Alabama,True
Alabama,"Jefferson & Shelby County, Alabama",Hoover,City of Hoover Municipal Court Citation Search,https://app.fivepointpayments.com/portal/modules/payment/payment.aspx?s=31&t=201,1,2,Alabama,True
Alabama,"Jefferson & Shelby County, Alabama",Hoover,City of Hoover Municipal Court Dashboard,https://www.hooveralabama.gov/1121/Municipal-Court-Dashboard,1,3,Alabama,False
Alabama,"Jefferson & Shelby County, Alabama",Hoover,City of Hoover Public Safety Dashboard,https://www.hooveralabama.gov/1124/Public-Safety-Dashboard,1,4,Alabama,False
Alabama,"Jefferson & Shelby County, Alabama",Hoover,Hoover Police Department Apartment Calls for Service Data Download,https://hooverpd.com/apartment-calls-for-service/,1,5,Alabama,False
Alabama,"Jefferson & Shelby County, Alabama",Hoover,Hoover Police Department NIBRS Crime Data,https://hooverpd.com/fbi-nibrs-crime-data/,1,6,Alabama,False
Alabama,"Jefferson County, Alabama",Birmingham,Birmingham Municipal Court Dockets and Citation Data,https://data.birminghamal.gov/dataset/municipal-courts,1,7,Alabama,True
Alabama,"Jefferson County, Alabama",Jefferson,Jefferson County Jail Inmate Search,https://sheriff.jccal.org/NewWorld.InmateInquiry/AL0010000?Facility=Jefferson+County+Jail+-+Birmingham&InCustody=True&Page=2,1,8,Alabama,False
Alabama,"Lee County, Alabama",Auburn,City of Auburn Open Records Request,https://static.auburnalabama.org/media/apps/www/public-records-request/Public-Records-Request-Form-Fillable.pdf,1,9,Alabama,True
Alabama,"Lee County, Alabama",Lee,Lee County Jail Inmate Search,https://www.leecountysheriff.org/inmateSearch,1,10,Alabama,False
Alabama,"Lee County, Alabama",Lee,Lee County Recent Arrests Search,https://www.leecountysheriff.org/recentArrests,1,11,Alabama,False
Alabama,"Lee County, Alabama",Lee,Lee County Sheriff's Office Offender Search,https://www.icrimewatch.net/index.php?AgencyID=54018&disc=,1,12,Alabama,False
Alabama,"Mobile County, Alabama",Mobile,City of Mobile Most Wanted,https://www.mobilepd.org/most-wanted/,1,13,Alabama,True
Alabama,"Mobile County, Alabama",Mobile,Mobile County Warrant Search,https://www.mobileso.com/warrant-search/,1,14,Alabama,False
Alabama,"Mobile County, Alabama",Mobile,Mobile Municipal Court Case Search,https://www.municipalrecordsearch.com/mobileal/Cases,1,15,Alabama,False
